secret,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of,
e192d862fd1e6e777ca4f7ad337ee5fc9325ffe75f8e2a4ed6fa4451e58f25ed,1,8/26/2021 11:11 AM,8/26/2021 11:12 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,Checked,0,1,
e192d862fd1e6e777ca4f7ad337ee5fc9325ffe75f8e2a4ed6fa4451e58f25ed,1,8/26/2021 11:11 AM,8/26/2021 11:12 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1,
e192d862fd1e6e777ca4f7ad337ee5fc9325ffe75f8e2a4ed6fa4451e58f25ed,1,8/26/2021 11:11 AM,8/26/2021 11:12 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Joe,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Mama,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,Checked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1,
7d1e689456fc34575630833302e622afa9b2c79400ef73d6b4929389c8283f80,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Steve,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Steve,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,Checked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1,
d297ccf85b821722f964977fbcf1d1416865339f19c6f048a1b62ab4f5ae7c74,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Michael,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Scott,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1,
7032f7834692afabf8ed9df8f2ca0fd5c65e287ecd05699ad4d265718a8a64a8,1,8/26/2021 11:10 AM,8/26/2021 11:13 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1,
c9dd375a1dc02277c58429915cf303ad6f885263acc121b65a7cdf86e805c3fc,1,8/26/2021 11:10 AM,8/26/2021 11:12 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1,
